,brewery_id,latitude,longitude,name,address1,city,state,code,country,phone,website
620,676,43.7594,-87.7228,Harpoon Brewery - Boston,306 Northern Avenue,Boston,Massachusetts,2210,United States,1-888-HARPOON,http://www.harpoonbrewery.com
621,677,37.677,-121.898,Harpoon Brewery - Windsor,336 Ruth Carney Drive,Windsor,Vermont,5089,United States,1-802-674-5491,http://www.harpoonbrewery.com/
622,678,45.4969,-122.635,Harvest Moon Brewery / Cafe,392 George Street,New Brunswick,New Jersey,8901,United States,1-732-249-6666,
623,679,37.6345,-120.98200000000001,Harvey & Son (Lewes),6 Cliffe High Street,Lewes,East Sussex,,United Kingdom,44-(01273)-480209,
624,680,42.2626,-71.8023,Harviestoun Brewery,Hillfoots Business Village,Alva,Scotland,,United Kingdom,44-(01259)-769100,
625,681,51.2615,9.4494,Hasserder Brauerei,Auerhahnring 1,Wernigerode,Sachsen-Anhalt,,Germany,49-(0)3943-/-9360,
626,682,39.6403,-106.374,Hausbrauerei Zum Schlssel,Bolkerstrae 41-47,Dsseldorf,Nordrhein-Westfalen,,Germany,49-(0)211-/-8289550,
627,683,39.2651,-84.3799,Hawks Brewing,,Roseburg,Oregon,97470,United States,1-541-679-5778,
628,684,-33.2175,151.42600000000002,HC Berger Brewing,,Fort Collins,Colorado,,United States,,
629,685,51.2026,3.2242,Heartland Brewery Union Square,,New York,New York,10003,United States,1-212-645-3400,http://www.heartlandbrewery.com/
630,686,40.87,-124.087,Heavenly Daze Brewery and Grill,,Denver,Colorado,,United States,,
631,687,51.1007,3.6934,Heavyweight Brewing,,Ocean,New Jersey,,United States,,
632,688,43.4666,-112.03399999999999,Heineken HungÃÂ¡ria,,Sopron,,,Hungary,,http://www.heinekenhungaria.hu/
633,689,40.4787,-88.9946,Heineken International,,,,,Netherlands,,http://www.heineken.com/
634,690,50.8865,4.7069,Heineken Ireland,Lady's Well Brewery,Cork,,,Ireland,353-21-450-3371,
635,691,39.9526,-75.1594,Heineken Switzerland,Haldenstrasse 69,Winterthur,,,Switzerland,41-052-/-264-41-41,
636,692,30.2131,-97.7358,Heller Bru Trum,Dominikanerstrae 6,Bamberg,Bayern,,Germany,49-(0)951-/-56060,
637,693,35.6675,-117.874,Hereford & Hops Restaurant and Brewpub #1,624 Ludington Street,Escanaba,Michigan,49829,United States,1-906-789-1945,
638,694,13.6998,-89.1832,Hereford & Hops Steakhouse and Brewpub #3,2201 Sherman Street,Wausau,Wisconsin,54401,United States,1-715-849-3700,
639,696,56.4174,-3.4779,Herkimer Pub & Brewery,2922 Lyndale Avenue South,Minneapolis,Minnesota,55408,United States,1-612-821-0101,
640,697,53.4863,-6.167999999999999,Hida Takayama Brewing Agricultural Company,999 Matsumoto-cho,Takayama,Chubu,,Japan,81-0577-35-0365,
641,698,40.461,-79.9653,High Desert Brewing Co.,1201 W. Hadley Ave.,Las Cruces,New Mexico,88005,United States,(575) 525-6752,http://www.highdesertbrewingco.com/
642,699,39.6834,-75.7467,High Falls Brewing,445 St.Paul Street,Rochester,New York,14605,United States,1-585-263-9446,
643,700,39.745,-75.5561,High Point Wheat Beer Company,22 Park Place,Butler,New Jersey,7405,United States,(973) 838-7400,http://www.ramsteinbeer.com/
644,701,37.986,-122.584,Highland Brewing Company,12 Old Charlotte Highway,Asheville,North Carolina,28803,United States,(828) 299-7223,http://www.highlandbrewing.com/
645,598,34.396,-119.521,Hirschbru Privatbrauerei Hss,Grntenstrae 7,Sonthofen,Bayern,,Germany,49-(0)8321-/-6633-0,
646,703,56.4907,-4.2026,Hite Brewery,,Seoul,,,"Korea, Republic of",,
647,704,47.53,-122.037,Hochstiftliches Brauhaus in Bayern,Brckenauer Strae 6,Motten,Bayern,,Germany,49-(0)9748-/-71-0,
648,705,42.4145,-76.5315,Hoepfner Privatbrauerei,Haid-und-Neu-Strae 18,Karlsruhe,Baden-Wrttemberg,,Germany,49-(0)721-/-6183-0,
649,706,38.7563,-120.679,Hofbru Kaltenhausen Salzachtal,Salzachtal Bundesstrae Nord 37,Hallein,,,Austria,43-0-62-45/795-0,
650,707,37.5441,-121.988,Hofbruhaus Traunstein,Hofgasse 6-11,Traunstein,Bayern,,Germany,49-(0)861-/-98866-0,
651,708,44.9449,-91.3968,Hoffbrau Steaks Brewery #1,,Addison,Texas,,United States,,
652,709,41.2328,-96.0825,Hoffbrau Steaks Brewery #2,,Dallas,Texas,,United States,,
653,710,45.0039,-93.2502,Hofmark Brauerei,Hofmarkstrae 15,Cham,Bayern,,Germany,49-(0)9971-/-3301,
654,711,39.3722,-104.85600000000001,Holsten-Brauerei,Holstenstrae 224,Hamburg,Hamburg,,Germany,49-(0)40-/-381010,
655,712,46.5015,-87.679,Hook & Ladder Brewing Company,8113 Fenton St.,Silver Spring,Maryland,20910,United States,301.565.4522,http://www.hookandladderbeer.com
656,713,54.6649,-3.3634,Hook Norton Brewery,Brewery Lane,Hook Norton,Oxford,,United Kingdom,44-(01608)-730384,
657,714,53.5757,7.9003,Hop Back Brewery,Unit 21-24 Batten Road Industrial Estate,Salisbury,Wiltshire,,United Kingdom,44-(01725)-510986,
658,715,37.5665,126.978,Hoppers Seafood & Grill,890 East Fort Union Boulevard,Midvale,Utah,84047,United States,1-801-566-0424,
659,716,40.5549,-74.2771,Hoppin Frog Brewery,1680-F East Waterloo Rd.,Akron,Ohio,44306,United States,(330) 352-4578,http://www.hoppinfrog.com/
660,717,41.254,-95.9993,Hoppy Brewing Company,6300 Folsom Boulevard,Sacramento,California,95819,United States,1-916-451-4677,http://www.hoppy.com
661,718,40.1707,-76.3838,Hops Grillhouse & Brewery - Cherry Creek,149 Steele Street,Denver,Colorado,80206,United States,1-303-377-0909,
662,719,42.3037,-71.3966,Hops Haven Brew Haus,1327 North 14th Street,Sheboygan,Wisconsin,53081,United States,1-920-457-4677,
663,720,42.3724,-71.1193,HopTown Brewing,3015-D Hopyard Road,Pleasanton,California,94588,United States,1-925-426-1450,
664,721,39.7458,-75.5467,Hopworks Urban Brewery,2944 SE Powell Blvd,Portland,Oregon,97202,United States,(503) 201-8957,http://hopworksbeer.com/
665,722,50.7298,4.508,Hornsby's Pubdrafts Ltd.,600 Yosemite Boulevard,Modesto,California,,United States,,
666,723,42.3375,-83.8895,HP Bulmer,The Cider Mills,Hereford,Hereford and Worcester,,United Kingdom,44-01432-352000,
667,724,39.9529,-74.20100000000001,Htt-Brauerei Bettenhuser,Knallhtte,Baunatal,Hessen,,Germany,49-(0)561-/-492076,
668,725,43.0519,-89.4737,Hubcap Brewery and Kitchen,,Vail,Colorado,,United States,,
669,726,33.9533,-117.396,Hudepohl-Schoenling Brewing,"10921 Reed Hartman Highway, Suite 329",Cincinnati,Ohio,45242,United States,1-513-984-6910,
670,727,53.5412,-2.1734,Hue Brewery,Hue,Hue,,,Viet Nam,,
671,729,49.9043,10.8524,Humboldt Brewing,856 10th Street,Arcata,California,95521,United States,1-707-826-2739,http://www.humboldtbrews.com/
672,730,42.2949,-85.5788,ICOBES b.v.b.a.,Durmakker 23,Evergem,Oost-Vlaanderen,,Belgium,32-(0)9-/-253-61-82,
673,731,32.8969,-117.20100000000001,Idaho Brewing,,Idaho Falls,Idaho,,United States,,
674,732,45.4956,15.5331,Illinois Brewing,102 North Center Street #111,Bloomington,Illinois,61701,United States,1-309-829-2805,
675,733,49.8904,10.9056,InBev,Brouwerijplein 1,Leuven,,3000,Belgium,,http://www.inbev.com
676,734,44.5236,-89.5746,Independence Brew Pub,1150 Filbert Street,Philadelphia,Pennsylvania,19107,United States,1-215-922-4292,http://www.independencebrewpub.com/
677,736,38.4405,-122.714,Independence Brewing Co,3913 Todd Lane #607,Austin,Texas,78744,United States,,http://www.independencebrewing.com/
678,737,38.0317,-84.4951,Indian Wells Brewing,2565 North Highway 14,Inyokern,California,93527,United States,1-760-377-5989,
679,738,-1.2833,36.8167,Industrias La Constancia ILC,Avenida Independencia No.526,San Salvador,,,El Salvador,503-231-5444,
680,739,46.5958,-112.027,Industrija Piva I Sokova Trebjesa,Njegoseva 18,Nikic,,,Serbia and Montenegro,381-83-242-433,
681,740,51.0638,-0.327,Inveralmond Brewery,Inveralmond Way,Perth,Scotland,,United Kingdom,44-(01738)-449448,
682,743,50.9193,3.9666,Irish Brewing Company,Newbridge Industrial Estate,Newbridge,,,Ireland,,
683,744,52.091,14.6509,Iron City Brewing Co.,3340 Liberty Ave.,Pittsburgh,Pennsylvania,15201,United States,412-682-7400,http://www.ironcitybrewingcompany.com/Default.aspx
684,745,49.0144,12.075,Iron Hill Brewery - Newark,147 East Main Street,Newark,Delaware,19711,United States,1-302-266-9000,
685,746,49.8891,10.887,Iron Hill Brewery - Wilmingon,620 South Madison Street,Wilmington,Delaware,19805,United States,1-302-658-8200,http://www.ironhillbrewery.com/
686,747,51.5314,6.7418,Iron Springs Pub & Brewery,765 Center Boulevard,Fairfax,California,94930,United States,1-415-485-1005,
687,748,48.1826,11.2522,Island Brewing Company,5049 Sixth Street,Carpinteria,California,93013,United States,1-805-745-8272,
688,749,50.3216,7.5862,Isle of Skye Brewing Company,The Pier,Isle of Skye,Scotland,,United Kingdom,44-(01470)-542477,
689,750,47.9262,9.4204,Issaquah Brewhouse,35-C West Sunset Way,Issaquah,Washington,98027,United States,1-425-557-1911,
690,751,19.642,-155.996,Ithaca Beer Company,600 Elmira Road,Ithaca,New York,14850,United States,1-607-273-0766,
691,754,41.0323,-74.6407,Jack's Brewing,39176 Argonaut Way,Fremont,California,94538,United States,1-510-796-2036,
692,755,44.5617,-72.5984,Jacob Leinenkugel Brewing Company,1 Jefferson Avenue,Chippewa Falls,Wisconsin,54729,United States,1-715-723-5557,http://www.leinie.com/welcome.html
693,756,42.5278,-83.0472,Jaipur Restaurant and Brewpub,10922 Elm Street,Omaha,Nebraska,68144,United States,1-402-392-7331,
694,757,50.106,11.4442,James Page Brewing,1500 Jackson Street,Minneapolis,Minnesota,55413,United States,1-612-789-0400,
695,758,50.1077,11.453,Jarre Creek Ranch Brewing,,Castle Rock,Colorado,,United States,,
696,759,32.8409,-117.274,Jasper Ridge Brewery,1075 Country Lane,Ishpeming,Michigan,49849,United States,1-906-485-6017,
697,760,33.8575,-117.876,Jennings Brewery,Castle Brewery,Cockermouth,Cumbria,CA13 9NE,United Kingdom,0845 1297185,http://www.jenningsbrewery.co.uk/
698,761,44.6598,-63.5997,Jever Brewery,,"Jever, Germany",,,Germany,,http://www.jever.de/
699,762,42.9778,-81.2467,Jinro Coors Brewing,"Cheongwon Factory: 52, Joongsam-Ri, Hyundo-Myun",Seoul,,,"Korea, Republic of",82-(0)431-279-4702,
700,763,48.3917,-122.495,JJ Bitting Brewing,33 Main Street,Woodbridge,New Jersey,7095,United States,1-732-634-2929,
701,764,40.4194,-86.89,Jobber's Canyon Restaurant & Brewery,,Omaha,Nebraska,,United States,,
702,765,38.2724,-122.662,JoBoy's Brew Pub,87 Doe Run Rd,Manheim,Pennsylvania,17545,United States,,http://www.joboysbrewpub.com/
703,766,43.1706,-89.9324,John Harvard's Brew House - Framingham,1 Worcester Road,Framingham,Massachusetts,1701,United States,1-508-875-2337,
704,767,44.2829,-73.9813,John Harvard's Brew House - Harvard Square,33 Dunster Street,Cambridge,Massachusetts,2138,United States,1-617-868-3585,
705,768,46.7611,-92.1319,John Harvard's Brewhouse - Wilmington,,Wilmington,Delaware,,United States,,
706,769,43.0547,-87.9053,John Martin sa,rue du cerf,Genval,,1332,Belgium,,http://www.anthonymartin.be/
707,771,40.0438,-76.2984,Jolly Pumpkin Artisan Ales,3115 Broad Street,Dexter,Michigan,48130,United States,1-734-426-4962,http://www.jollypumpkin.com
708,772,54.8229,-1.7457,Joshua Huddy's Brew Pub and Grill,,Toms River,New Jersey,8753,United States,1-732-240-3640,
709,773,48.013999999999996,-115.01100000000001,JT Whitney's Brewpub and Eatery,674 South Whitney Way,Madison,Wisconsin,53711,United States,1-608-274-1776,
710,774,40.3212,-79.3795,Jurupa Valley Brewing,,Riverside,California,,United States,,
711,775,48.3003,-116.538,JW Lees and Co (Brewers) Ltd.,Middleton Junction,Manchester,Manchester,,United Kingdom,44-(0161)-6432487,
712,776,30.3764,-89.4497,Kaiser-Bru,Oberer Markt 1,Neuhaus,Bayern,,Germany,49-(0)9156-/-88-0,
713,777,45.5181,-73.5642,Kaiserdom Privatbrauerei Bamberg,Breitckerstrae 9,Bamberg,Bayern,,Germany,49-(0)951-/-60450,
714,778,33.4577,-117.589,Kalamazoo Brewing,355 East Kalamazoo Avenue,Kalamazoo,Michigan,49007,United States,1-269-382-2338,
715,779,40.1587,-105.113,Karl Strauss Brewery Gardens - Sorrento Mesa,9675 Scranton Road,San Diego,California,92121,United States,1-858-587-2739,
716,780,40.3256,-75.9283,Karlovacka Pivovara,Dubovac 22,Karlovac,,0,Croatia,385-47-451-300,
717,781,44.5534,-88.0977,Keesmann Bru,Wunderburg 5,Bamberg,Bayern,,Germany,49-(0)951-/-26646,
718,782,33.4484,-112.074,Keg Microbrewery & Restaurant,,Stevens Point,Wisconsin,,United States,,
719,783,46.5977,-112.037,Keihan Uji Kotsu,,Uji,Kinki,,Japan,81-0774-22-2359,
720,784,33.7187,-78.8831,Kelmer's Brewhouse,,Santa Rosa,California,,United States,,
721,785,50.5208,8.8166,Kentucky Hemp Beer Company,,Lexington,Kentucky,,United States,,
722,786,50.9649,3.4219999999999997,Kenya Breweries,PO Box 30161,Nairobi,,,Kenya,254-864000,
723,787,45.0565,-92.8222,Kessler Brewing,,Helena,Montana,,United States,,
724,788,48.4358,-123.396,King and Barnes,,Horsham,West Sussex,,United Kingdom,,
725,789,45.7786,-111.179,"Kirin Brewery Company, Ltd",,,,,Japan,,http://www.kirin.com/
726,790,-39.6275,176.854,Kiuchi Shuzou Goushi Kaisya,"1257, Kounsosu",Ibaraki,Kanto,,Japan,81-029-298-0105,
727,791,38.7548,-9.1883,Kleinbrouwerij de Glazen Toren,Glazentorenweg 11,Erpe-Mere,Oost-Vlaanderen,,Belgium,32-(0)53-83-68-17,
728,792,41.2557,-75.8583,Klosterbrauerei Neuzelle,Brauhausplatz 1,Neuzelle,Brandenburg,,Germany,49-(0)33652-/-810-0,
729,793,-33.8687,151.217,Klosterbrauerei Weltenburg,Heitzerstrae 2,Regensburg,Bayern,,Germany,49-(0)941-/-2001-0,http://www.weltenburger.de/
730,794,39.1456,-84.4741,Klosterbru Bamberg,Obere Mhlbrcke 1-3,Bamberg,Bayern,,Germany,49-(0)951-/-57722,
731,795,39.1836,-96.5717,Knig Brauerei,Friedrich-Ebert-Strae 255-263,Duisburg,Nordrhein-Westfalen,,Germany,49-(0)203-/-455-0,
732,796,-32.0597,115.745,Knig Ludwig Schlobrauerei Kaltenberg,Augsburgerstrae 41,Frstenfeldbruck,Bayern,,Germany,49-(0)8141-/-2430,
733,797,30.2541,-97.7055,Knigsbacher Brauerei,An der Knigsbach 8,Koblenz,Rheinland-Pfalz,,Germany,49-(0)261-/-1397-0,
734,798,45.9172,-89.2443,Knigsegger WalderBru,Hauptstrae 6,Knigseggwald,Baden-Wrttemberg,,Germany,49-(0)7587-/-9504-0,
735,799,49.6206,14.3837,Kona Brewing,75-5629 Kuakini Highway,Kailua-Kona,Hawaii,96740,United States,1-808-334-1133,http://www.konabrewingco.com
736,800,44.8516,-90.3165,KÃÂ¶stritzer Schwarzbierbrauerei,Heinrich-Schtz-Strae 16,Bad KÃÂ¶stritz,ThÃÂ¼ringen,,Germany,49-(0)36605-/-83-0,
737,801,43.5882,-72.6563,KrÃÂ¡lovskÃÂ½ pivovar KruÃÂ¡ovice,270 53,KruÃÂ¡ovice,,,Czech Republic,313 569 229,http://www.krusovice.cz/
738,802,40.7843,-74.78,Krogh's Restaurant and Brewpub,23 White Deer Plaza,Sparta,New Jersey,7871,United States,1-973-729-8428,
739,803,40.8032,-124.165,Kross Brewing,,Morrisville,Vermont,,United States,,
740,805,43.7379,-79.5714,Kuhnhenn Brewing,5919 Chicago Road,Warren,Michigan,48092,United States,1-586-979-8361,http://www.kbrewery.com/
741,806,47.3642,8.5245,Kulmbacher Brauerei AG,Lichtenfelser Strae 9,Kulmbach,Bayern,,Germany,49-(0)9221-/-705-0,
742,807,56.1073,-3.7528,Kulmbacher Mnchshof Bru,,Kulmbach,Bayern,,Germany,,
743,808,41.0677,-85.1524,La Jolla Brew House,7536 Fay Avenue,La Jolla,California,92037,United States,1-858-456-6279,
744,809,41.3145,-81.8357,La Jolla Brewing,,La Jolla,California,,United States,,
745,810,40.879,-123.993,Labatt / Keith's Brewery / Oland Breweries,3055 Agricola Street,Halifax,Nova Scotia,0,Canada,1-902-453-1867,
746,811,40.8786,-123.992,Labatt Ontario Breweries,150 Simcoe Street,London,Ontario,0,Canada,1-519-663-5050,
747,812,44.4284,-73.2131,LaConner Brewing,117 South First Street,LaConner,Washington,98257,United States,1-360-466-1415,http://www.insidelaconner.com/
748,813,37.7702,-122.445,Lafayette Brewing,622 Main Street,Lafayette,Indiana,47901,United States,1-765-742-2591,
749,814,45.5001,-122.431,Lagunitas Brewing Company,1280 North McDowell Boulevard,Petaluma,California,94954,United States,1-707-769-4495,http://www.lagunitas.com/
750,815,37.543,-77.4691,Lake Louie Brewing,7556 Pine Road,Arena,Wisconsin,53503,United States,1-608-753-2675,
751,816,33.8835,-117.565,Lake Placid Pub & Brewery,813 Mirror Lake Drive,Lake Placid,New York,12946,United States,518-523-3813,http://www.ubuale.com/
752,817,32.803000000000004,-96.7699,Lake Superior Brewing,2711 West Superior Street,Duluth,Minnesota,55806,United States,1-218-723-4000,
753,818,36.1755,-115.145,Lakefront Brewery,1872 North Commerce Street,Milwaukee,Wisconsin,53212,United States,1-414-372-8800,http://www.lakefrontbrewery.com/index.html
754,819,49.8928,10.9131,Lammin Sahti Oy,Liesontie 554,Lammi,,0,Finland,358-3-633-5444,
755,820,-33.8867,151.174,Lancaster Brewing Co.,302 N. Plum St.,Lancaster,Pennsylvania,17602,United States,717-391-6258,http://www.lancasterbrewing.com/index.html
756,821,43.2167,-87.92399999999999,Lanchester Brewing,Durham DH7 0NT,Durham,Durham,,United Kingdom,,
757,822,37.6484,-118.98299999999999,Lang Creek Brewry,655 Lang Creek Road,Marion,Montana,59925,United States,(406) 858-2200,http://langcreekbrewery.com/
758,823,40.0236,-75.2202,Latrobe Brewing,,Latrobe,Pennsylvania,,United States,,
759,824,33.8844,-118.411,Laughing Dog Brewing,55 Emerald Industrial Park Road,Ponderay,Idaho,83852,United States,208-263-9222,http://www.laughingdogbrewing.com/
760,825,35.0928,-106.647,Lazy Magnolia Brewing Company,7030 Roscoe Turner Rd,Kiln,Mississippi,39556,United States,(228) 467-2727,http://www.lazymagnolia.com/
761,826,30.3617,-81.6966,Le Cheval Blanc,809 Rue Ontario Est,Montreal,Quebec,0,Canada,1-514-522-0211,
762,827,37.9479,-122.51100000000001,Left Coast Brewing,1245 Puerta del Sol,San Clemente,California,92673,United States,1-949-361-9972,
763,828,49.2055,-122.978,Left Hand Brewing Company,1265 Boston Avenue,Longmont,Colorado,80501,United States,1-303-772-0258,http://www.lefthandbrewing.com/
764,829,47.6637,-122.37700000000001,Legacy Brewing Co.,545 Canal Street,Reading,Pennsylvania,19602,United States,(610) 376-9996,http://www.legacybrewing.com
765,830,46.5431,-87.3929,Legends Brewhouse & Eatery of Green Bay,2840 Shawano Avenue,Green Bay,Wisconsin,54313,United States,1-920-662-1111,
766,831,36.152,-95.9647,Leinenkugel's Ballyard Brewery,,Phoenix,Arizona,,United States,,
767,832,51.3175,9.4793,Lewis & Clark Brewing Company,939 Getchell Street,Helena,Montana,59601,United States,(406) 442-5960,http://lewisandclarkbrewing.com/
768,833,40.4234,-78.4339,Liberty Steakhouse and Brewery,1321 Celebrity Circle,Myrtle Beach,South Carolina,29577,United States,843.626.4677,http://www.libertysteakhouseandbrewery.com/
769,834,35.0707,-78.9545,Licher Privatbrauerei,In den Hardtberggrten,Lich,Hessen,,Germany,49-(0)6404-/-82-0,
770,835,-32.0232,115.75399999999999,Liefmans Breweries,Wontergemstraat 42,Dentergem,West-Vlaanderen,,Belgium,32-051-63-36-81,
771,836,20.9721,-156.67700000000002,Lift Bridge Brewery,,Stillwater,Minnesota,,United States,,http://www.liftbridgebrewery.com/
772,837,41.6432,-83.5384,Lighthouse Brewing,2 - 836 Devonshire Road,Victoria,British Columbia,0,Canada,1-888-862-7500,
773,838,40.1989,-98.0673,Lightning Boy Brewery,,Belgrade,Montana,,United States,,
774,839,39.0534,-94.5919,Limburg Beer Company,500 Williams Street,Hawkes Bay,,,New Zealand,64-(06)-878-5542,
775,840,30.4181,-87.2024,Lion Brewery Ceylon Ltd.,"No-254, Colombo Road",Colombo,,,Sri Lanka,94-331535-42,http://www.lionbeer.com/
776,841,39.8658,-75.5442,Lion Brewery Inc.,700 North Pennsylvania Blvd.,Wilkes Barre,Pennsylvania,18705,United States,(800) 233-8327,http://www.lionbrewery.com/
777,842,47.8774,-122.211,Lion Nathan Australia  Hunter Street,"Level 15, 20 Hunter Street",Sydney,New South Wales,,Australia,61-(02)-9320-2200,
778,843,51.7975,-0.0806,Listermann Brewing Company,1621 Dana Ave.,Cincinnati,Ohio,45212,United States,(513) 731-1130,http://www.listermann.com/
779,844,51.4899,0.038,Little Apple Brewing,1110 Westloop Center,Manhattan,Kansas,66502,United States,1-785-539-5500,
780,845,47.6308,9.8889,Little Creatures Brewery,40 Mews Road,Fremantle,WA,6160,Australia,+61 8 9430 5155,http://www.littlecreatures.com.au/
781,846,19.706,-155.069,Live Oak Brewing,3301-B East Fifth Street,Austin,Texas,78702,United States,1-512-385-2299,http://www.liveoakbrewing.com/
782,847,38.9734,-123.116,Loaf and Stein Brewing,,Eagle River,Wisconsin,,United States,,
783,848,43.0831,-73.7846,Lobkowiczk Pivovar Vysok Chlumec,CZ-262 52 Vysok Chlumec,Vysok Chlumec,,,Czech Republic,420-318-865-321,
784,849,39.1326,-123.20100000000001,Logjam Microbrewery,B-4864 Cty Rd F,Unity,Wisconsin,54488,United States,715-223-4336,http://www.logjambeer.com/
785,850,42.6728,-70.844,Long Trail Brewing Co,Route 4 & 100A,Bridgewater Corners,Vermont,5035,United States,802) 672-5011,http://www.longtrail.com/
786,851,41.975,-87.67399999999999,Long Valley Pub & Brewery,1 Fairmount Road,Long Valley,New Jersey,7853,United States,1-908-876-1122,
787,852,42.2249,-121.78200000000001,Lost Coast Brewery,617 Fourth Street,Eureka,California,95501,United States,1-707-445-4484,http://www.lostcoast.com/
788,853,42.6616,-84.1946,LÃÂ¶wenbrÃÂ¤u Brauerei,Nymphenburger StraÃÅ¸e 4,MÃÂ¼nchen,Bayern,,Germany,49-(0)89-/-5200-0,
789,854,42.2872,-87.9538,Lwenbru Munich,Toronto ON,Toronto,Ontario,,Canada,,
790,855,43.0389,-87.9065,Lwenbru Zrich,Brandschenkestrasse 150,Zrich,,,Switzerland,,
791,856,51.1028,4.7269,Maclay and Co.,,Clackmannan,Scotland,,United Kingdom,,
792,857,43.0508,-76.1617,Mad Anthony Brewing,2002 Broadway,Fort Wayne,Indiana,46802,United States,1-260-426-2537,
793,858,61.1473,-149.844,Mad Crab Restaurant and Brewery,,Strongsville,Ohio,,United States,,
794,860,35.3,-106.551,Mad River Brewing,195 Taylor Way,Blue Lake,California,95525,United States,1-707-668-4151,
795,861,46.0697,-118.336,Mad River Brewing Company,101 Taylor Way,Blue Lake,California,95525,United States,707-668-4151,http://www.madriverbrewing.com/
796,862,39.611999999999995,-105.01899999999999,Magic Hat,5 Bartlett Bay Road,South Burlington,Vermont,5403,United States,1-802-658-2739,http://www.magichat.net/
797,863,43.0445,-87.9626,Magnolia Pub and Brewery,1398 Haight Street,San Francisco,California,94117,United States,1-415-864-7468,http://www.magnoliapub.com/
798,864,42.0855,-88.1411,Main Street Alehouse,333 North Main Avenue,Gresham,Oregon,97030,United States,1-503-669-0569,
799,865,41.7972,-91.8652,Main Street Beer Company #1,,Richmond,Virginia,,United States,,
800,866,42.9945,-71.4674,Main Street Brewery,300 North Main Street,Corona,California,92880,United States,1-951-371-1471,
801,867,43.0334,-87.9093,Main Street Brewing,,Dallas,Texas,,United States,,
802,868,42.6001,-89.6422,"Main Street Station Casino, Brewery and Hotel",200 North Main Street,Las Vegas,Nevada,89101,United States,1-800-713-8933,
803,869,44.9732,-93.2479,Maisel Bru,Moosstrae 46,Bamberg,Bayern,,Germany,49-(0)951-/-91827-0,
804,870,44.9442,-93.0861,Malt Shovel Brewery,99 Pyrmont Bridge Road,Camperdown,New South Wales,,Australia,61-(02)-9519-3579,http://www.maltshovel.com.au/
805,871,45.8722,-89.7097,Mambo Beer,10920 North Port Washington Road,Mequon,Wisconsin,53092,United States,1-888-548-3754,
806,872,41.6931,-86.1818,Mammoth Brewing,24 Lake Mary Road,Mammoth Lakes,California,93546,United States,1-760-934-2337,
807,873,49.1323,-122.34299999999999,Manayunk Brewery and Restaurant,4120 Main Street,Philadelphia,Pennsylvania,19127,United States,1-215-482-8220,http://www.manayunkbrewery.com/
808,874,40.687,-73.708,Manhattan Beach Brewing,124 Manhattan Beach Boulevard,Manhattan Beach,California,90266,United States,1-310-378-2744,
809,875,38.5657,-109.55,Marble Brewery,111 Marble Ave NW,Albuquerque,New Mexico,87102,United States,505.243.2739,http://marblebrewery.com/
810,876,35.2156,-111.59,Margaritaville Brewing Company,,Jacksonville,Florida,32209,United States,(877) 742-7501,http://www.landsharklager.com/
811,877,47.4123,9.7443,Marin Brewing,1809 Larkspur Landing Circle,Larkspur Landing,California,94939,United States,1-415-461-4677,
812,878,43.6706,-79.3824,Marine Pub & Brewhouse,5820 Marine Drive,Burnaby,British Columbia,0,Canada,1-604-435-2245,
813,879,45.7822,-108.506,Maritime Pacific Brewing,1514 NW Leary Way,Seattle,Washington,98107,United States,1-206-782-6181,
814,880,36.1286,-115.171,Marquette Harbor Brewery and Restaurant,119 South Front Street,Marquette,Michigan,49855,United States,1-906-228-3533,
815,881,-42.4505,171.207,Marshall Brewing Company,618 S. Wheeling Ave,Tulsa,Oklahoma,74104,United States,(918) 292-8781,http://marshallbrewing.com
816,882,32.080999999999996,-81.0915,Martini-Brauerei,Klnische Strae 94-104,Kassel,Hessen,,Germany,49-(0)561-/-7885-0,
817,883,38.498000000000005,-122.78,Marzoni's Brick Oven & Brewing Co,165 Patchway Road,Duncansville,Pennsylvania,16635,United States,814-695-2931,http://www.marzonis.com/
818,884,53.7864,-2.2694,Mash House Restaurant and Brewery,4150 Sycamore Dairy Road,Fayetteville,North Carolina,28303,United States,1-910-867-9223,
819,885,61.1902,-149.869,Matilda Bay Brewing,130 Stirling Highway,North Fremantle,Western Australia,,Australia,61-(08)-9430-0777,
820,886,45.2567,-66.096,Maui Brewing Co.,4405 Honoapiilani Highway #217,"Lahaina, Maui",Hawaii,96761,United States,808.669.3474,http://mauibrewingco.com/
821,887,45.2578,-66.0984,Maumee Bay Brewing,27 Broadway,Toledo,Ohio,43602,United States,1-419-243-1302,
822,888,43.5907,-89.7939,McCashin's Brewery & Malthouse,660 Main Road,Nelson,,,New Zealand,64-(03)-547-0526,
823,889,55.0167,-1.4925,McCoy's Public House and Brewkitchen,4057 Pennsylvania Avenue,Kansas City,Missouri,64111,United States,1-816-960-0866,
824,890,51.6701,-1.285,McGuire's Irish Pub and Brewery - Pensacola,600 East Gregory Street,Pensacola,Florida,32501,United States,1-850-433-6789,
825,891,40.019,-105.275,McKenzie Brew House,451 Wilmington-West Chester Pike,Glen Mills,Pennsylvania,19342,United States,1-610-361-9800,http://www.mckenziebrewhouse.com
826,892,38.0941,-122.557,McMenamins Mill Creek,13300 Bothell-Everett Highway #304,Mill Creek,Washington,98012,United States,1-425-316-0520,
